Timestamp,Name of Organization,Description of Organization,Street Address,City,State,Zip Code,Year Founded,Industry,Homepage URL,Facebook URL,Twitter URL,LinkedIn URL,Blog URL,"Enter the names, titles, email addresses, LinkedIn URL's, and Twitter URL's of key people at your organization below.",key people json,Logo Image URL,Headcount ,Innovation Indicator ,Is your organization private or public?,"If applicable, please include the DATE and AMOUNT of the last round of funding your organization closed.",funding json,Marketing Contact Name,Marketing Contact Position,Marketing Contact Email
6/14/2013 10:22:18,Fiksu,Fiksu® is a mobile app user acquisition platform that helps app marketers overcome the complex and expensive challenge of promoting iOS and Android apps in the vastly crowded app marketplace. Fiksu increases ROI by cost-effectively delivering loyal users – those users who return repeatedly to an app and are most likely to monetize. Fiksu’s also runs the leading incentivized app discovery platform FreeMyApps™.,31 St. James Ave.,Boston,Massachusetts,2110,2008,Marketing & Advertising,www.fiksu.com,https://www.facebook.com/FiksuInc?fref=ts,https://twitter.com/Fiksu,http://www.linkedin.com/company/2153020?trk=tyah,http://www.fiksu.com/blog,"Micah Adler
CEO
micah@fiksu.com
http://www.linkedin.com/profile/view?id=24421448&locale=en_US&trk=tyah2

Craig Palli
CSO
craig@fiksu.com
http://www.linkedin.com/profile/view?id=2504558&locale=en_US&trk=tyah
@cpalli","{
""name"":""Micah Adler"",
""title"":""CEO""
""email"":""micah@fiksu.com"",
""linkedin"":""http://www.linkedin.com/profile/view?id=24421448&locale=en_US&trk=tyah2"",
""twitter"":"""",
},
{
""name"":""Craig Palli"",
""title"":""CSO"",
""email"":""craig@fiksu.com"",
""linkedin"":""http://www.linkedin.com/profile/view?id=2504558&locale=en_US&trk=tyah,
""twitter"":""https://twitter.com/cpalli"",
},",https://www.google.com/search?q=fiksu+logo&um=1&ie=UTF-8&hl=en&tbm=isch&source=og&sa=N&tab=wi&ei=6iG7UdKqCOrc0QH7ioFI&biw=1064&bih=662&sei=6yG7UcezJLTI0AH4h4DwCg#facrc=_&imgrc=28_KDXMSl8f0FM%3A%3Bz3wo5AtO370yaM%3Bhttp%253A%252F%252Fwww.ad-techlondon.co.uk%252FExpmedia%252FE170_fiksu%252520logo%252520large%252520color.png%3Bhttp%253A%252F%252Fwww.ad-techlondon.co.uk%252Fexhibitordetails.aspx%253FId%253DE170%3B1600%3B700,160,"Fiksu, Inc. is the developer of the award-winning Fiksu Mobile App Marketing Platform that combines centralized media buying power with advanced optimization technology. The Fiksu Mobile App Marketing Platform is a powerful reporting and analytics dashboard for tracking mobile app advertising performance and media spend. The Fiksu Platform also now features real-time bidding (RTB) ad buying capabilities and the most technologically advanced approach to attribution and tracking, to remove the guesswork from bidding and buying decisions and solving the historically difficult problem of mobile targeting.

These innovations make Fiksu the first and only integrated marketing technology platform to provide high-performance tracking, centralized media buying access, targeting, optimization, and reporting for mobile app marketers. Fiksu’s growing success includes global penetration with major local presences in EMEA and APAC.",Private,"7/2/2012, $10k",,Laura Chamberlain,Marketing Coordinator,lchamberlain@fiksu.com
6/14/2013 17:00:11,AMP Agency ,"AMP Agency is a strategic, full-service, integrated agency with offices in Boston, New York, and San Francisco. We're a team of creative minds, digital strategists, social and behavioral scientists and media experts that focus on creating contextually relevant consumer engagements across digital and physical brand experiences. We employ an ""Insights Inspired, Results Driven"" approach to design end-to-end marketing solutions for the brands we partner with."," 77 North Washington Street, 8th Floor",Boston,MA,2114,1995,Marketing & Advertising,www.ampagency.com,www.facebook.com/BrandAMPlification,www.twitter.com/AMP_Agency ,http://www.linkedin.com/company/amp-agency,http://www.ampagency.com/insights-lab/blog/,"Gary Colen, Chief Executive Officer, gcolen@ampagency.com,  http://www.linkedin.com/company/amp-agency
Jon Genese, SVP, Agency Operations, jgenese@ampagency.com,  www.linkedin.com/pub/jon-genese/6/54/929
Erica Melia, SVP, Account Management, emelia@ampagency.com, www.linkedin.com/pub/erica-d-ambrosio-melia/4/2bb/b84, , https://twitter.com/ericamelia
Josh Pike,SVP, Search & Analytics, jpike@ampagency.com,  www.linkedin.com/in/jpike76, https://twitter.com/jpike76
Ady Das, SVP, Technology, adydas@ampagency.com,  www.linkedin.com/pub/ady-anupam-das/0/90/736, https://twitter.com/adyboston
Steve McCall, SVP, Integrated Marketing, smccall@ampagency.com, www.linkedin.com/in/mccallsteve, https://twitter.com/SteveMcCall21
Graham Nelson, SVP, Account Management, www.linkedin.com/in/grahamnelson, https://twitter.com/GrahamNelson
Elaine Tocci, VP, Media, etocci@ampagency.com, www.linkedin.com/pub/elaine-tocci/11/477/a7a/
Nikki Raffenetti, SVP, Talent, nraffenetti@ampagency.com, https://twitter.com/nikkiraff, http://www.linkedin.com/profile/view?id=4674837&locale=en_US&trk=tyah
","{
""name"":""Gary Colen"",
""title"":""CEO"",
""email"":""gcolen@ampagency.com"",
""linkedin"":""http://www.linkedin.com/company/amp-agency"",
""twitter"":"""",
},
{
""name"":""Joe Genese"",
""title"":""SVP, Agency Operations"",
""email"":""jgenese@ampagency.com"",
""linkedin"":""http://www.linkedin.com/pub/jon-genese/6/54/929"",
""twitter"":"""",
},
{
""name"":""Erica Melia"",
""title"":""SVP, Account Management"",
""email"":""emelia@ampagency.com"",
""linkedin"":""http://www.linkedin.com/in/erica-d-ambrosio-melia/4/2bb/b84"",
""twitter"":""https://twitter.com/ericamelia"",
},
{
""name"":""Josh Pike"",
""title"":""SVP, Search & Analytics""
""email"":""jpike@ampagency.com"",
""linkedin"":""http://www.linkedin.com/in/jpike76"",
""twitter"":""https://twitter.com/jpike76"",
},
{
""name"":""Ady Das"",
""title"":""SVP, Technology"",
""email"":""adydas@ampagency.com"",
""linkedin"":""http://www.linkedin.com/in/ady-anupam-das/0/90/736"",
""twitter"":""@adyboston"",
},
{
""name"":""Steve McCall"",
""title"":""SVP, Integrated Marketing"",
""email"":""smccall@ampagency.com"",
""linkedin"":""www.linkedin.com/in/mccallsteve"",
""twitter"":""SteveMcCall21"",
},
{
""name"":""Graham Nelson"",
""title"":""SVP, Account Management"",
""email"":"""",
""linkedin"":""www.linkedin.com/in/grahamnelson"",
""twitter"":""https://twitter.com/GrahamNelson"",
},
{
""name"":""Elaine Tocci"",
""title"":""VP, Media"",
""email"":""etocci@ampagency.com"",
""linkedin"":""http://www.linkedin.com/pub/elaine-tocci/11/477/a7a"",
""twitter"":"""",
},
{
""name"":""Nikki Raffenetti"",
""title"":""SVP, Talent"", 
""email"":""nraffenetti@ampagency.com"",
""linkedin"":""http://www.linkedin.com/profile/view?"",
""twitter"":""https://twitter.com/nikkiraff"",
},",http://www.ampagency.com/wp-content/themes/AMP/img/logo.png,105,"What makes your organization innovative? 

At AMP, we believe it is proactive problem solving and unmatched curiosity that are the key characteristics of innovators. Anyone can answer questions. It takes a different kind of thinker to solve problems that don’t exist yet. To see opportunities before everyone else does. That’s why AMP seeks out people with the kind of insatiable curiosity needed to drive innovative solutions for our clients, our agency and the advertising industry as a whole. To sum it up, we do not ask employees to “be innovative.” We ask them to “be visionary.” 

Through this “be visionary” philosophy, we have established strong partnerships with innovative companies that enable us to provide forward thinking solutions to our clients. For example, as one of 17 preferred agencies in the Google Partners program, we have exclusive access to test Google’s beta programs for our clients’ projects. 

What problems do you solve and how do you do so faster/smarter/better than competitors?

At AMP, we focus on connecting brands with people. In order to create the contextually relevant brand experiences online and offline to strengthen these relationships, we are constantly evolving our understanding of the latest technologies and methods of connecting the brand to the people.

1.	THE INSIGHTS LAB 
AMP Agency’s Insights Lab is a cross-departmental think tank dedicated to uncovering, understanding and leveraging the best ways to connect brands with people. In order to discover these opportunities, AMP employees are avid readers, researchers and writers. We house all of our thinking, analysis and predictions on 'what’s next' in the Insights Lab. Read a blog post about the latest event tracking technology, watch a video on the future of m-commerce or ponder the insights gained from an AMP proprietary study on the psychology of social media. AMP employees apply these learnings from the Insights Lab to recommend strategic, relevant solutions to clients. 

2.	BOSTON UNIVERSITY & AMP AGENCY’S INSIGHTS LAB INCUBATOR
We pride ourselves on constantly knowing the newest technologies and understanding consumer trends. This information helps us prognosticate about the future of marketing. And, we aim to share this knowledge with the innovators of tomorrow. That’s why we are hosting a first-of-its-kind, accredited Boston University class this Fall at AMP Agency. We are inviting 10 students to learn about the intersection of strategy, creative and technology and apply these learnings to “real-world,” client projects. We also anticipate that we will learn quite a bit from these digital natives. 


3.	THE R&D TEAM 
In order to promote and cultivate a culture of innovation, we have implemented an internal process that lets anyone, from developers to media planners, initiate an R&D project, recruit participants, and champion that initiative from inception to deployment. The latest prototype built by the R&D team is a facial-recognition platform that tracks event attendees in order for brands to measure unique visitors as well as success of various event components within the physical footprint. 

To deploy a successful project (both R&D and client work), we employ an agile development and project management process. This method allows teams to break up the project into small sprints, where each deliverable is a functional prototype of the product which they are building. Additionally, this process enables the team to identify flaws earlier on – thereby fixing and optimizing earlier in development and resulting in the best finished project. 

We believe the R&D team is critical to AMP’s position as an innovative company given the team leverages technology to solve clients' current problems and potentially future problems. Not to mention, we like to collaborate and build cool stuff. 
",Private,NA,,Katelyn Stokes,"Manager, Corporate Communication ",kstokes@ampagency.com
6/18/2013 11:14:25,ReFleece,"ReFleece partners with respected clothing and textile manufacturers like Patagonia, Polartec and Woolrich to re-use old garments, samples, and cutting room scraps, upcycling them into beautifully designed, semi-structured accessories such as iPad sleeves and e-reader cases.  Named to multiple ""top ten"" lists for travel accessories, ReFleece is known for modern, functional design and a deep commitment to sustainable practices.  We are based in Somerville at Fringe Union.  ",9 Olive Sq,Somerville,MA,2143,2012,Design,www.refleece.com,www.facebook.com/refleece,@refleece,N/A,N/A,"CEO: Jennifer Feller, jennifer@refleece.com
Founder & Creative Director: Sam Palmer, sam@refleece.com","{
""name"":""Jennifer Feller"",
""title"":""CEO"",
""email"":""jennifer@refleece.com"",
""linkedin"":"""",
""twitter"":"""",
},
{
""name"":""Sam Palmer"",
""title"":""Founder & Creative Director"",
""email"":""sam@refleece.com"",
""linkedin"":"""",
""twitter"":"""",
},",www.refleece.com,2,"ReFleece invented the process we use to upcycled in-tact garments and scraps with no additional processing, using a low-heat mold to create structured forms that hold their shape, shed water, and weigh next to nothing.  We have partnered with clothing companies to re-use their waste while preserving the look and feel of their particular textiles, highlighting their brand and creating a community of environmentally minded companies that cooperate to upcycle.  ",Private,N/A,,Jennifer Feller,CEO,jennifer@refleece.com
6/18/2013 11:28:23,EventStir,EventStir is a crowdfunding platform for events. Create an event and fund it using your attendees by getting them to pledge to pay only if a goal is reached.,1203 19th St. NW,Washington,DC,20035,2012,Events Services,http://www.eventstir.com,https://www.facebook.com/eventstir,https://twitter.com/eventstir,www.linkedin.com/company/eventstir‎,http://blog.eventstir.com,"Andrew Mason, cofounder, andrew@eventstir.com, www.linkedin.com/pub/andrew-mason/35/4a1/356
https://twitter.com/loudnoises
","{
""name"":""Andrew Mason"",
""title"":""Co-Founder"",
""email"":""andrew@eventstir.com"",
""linkedin"":""www.linkedin.com/pub/andrew-mason/35/4a1/356"",
""twitter"":""@loudnoises"",
},",https://www.dropbox.com/s/rertwe64o8h6yeh/EventStir%20Logo%20Vector.ai,3,"Quick decision making and the ability to adapt to a rapidly changing environment have been the keys to our innovation. We're natural sales people who are able to quickly learn on any topic, connect with the right people and get things done.

We want to reinvent the way people organize and fund events and we're doing it by allowing the attendees to be the decision makers in the events process. We're able to do it better than our competitors by having a very focused vision.",Private,N/A,,Sajad Ghanizada,Cofounder,sajad@eventstir.com
6/18/2013 11:32:10,Design Museum Boston,"DESIGN IS EVERYWHERE. SO ARE WE.

Design Museum Boston is a new kind of museum. Like design, it’s everywhere and for everyone; it’s transformative and informative; it’s inviting and uniting.

Design Museum Boston is a newcomer to New England’s cultural landscape. We are the region’s first museum dedicated solely to design. Our mission is to educate the world on the role of design in their lives and to unite the Massachusetts design community in ways that enrich our collective work, make businesses more competitive, and solve real-world problems more creatively. After all, design has the power to make our everyday lives more comfortable, more efficient, more exciting, more rewarding, more… better.

We are inspired by revolutionary design: the fruitful result of thoughtful problem solving and a willingness to break with tradition. This is why our museum has no permanent address. Design Museum Boston is a decentralized network of physical and virtual exhibits. Whether in a gallery, retail environment, public spaces or on the web, our programming gives audiences new insights into the design process and the greater social, economic, and environmental contexts that both affect and are affected by design.",12 Channel St. S202,Boston,MA,2210,2009,Design,www.designmuseumboston.org,https://www.facebook.com/designmuseumboston?ref=ts,https://twitter.com/designmuseumbos,http://www.linkedin.com/company/design-museum-boston,http://designmuseumboston.org/news/,"Sam Aquillano, Co-Founder, Executive Director
@samaquillano
http://www.linkedin.com/pub/sam-aquillano/2/441/1b5

Derek Cascio, Co-Founder
@derekcascio
http://www.linkedin.com/pub/derek-cascio/3/742/485
","{
""name"":""Sam Aquillano"",
""title"":""Co-Founder"",
""email"":"""",
""linkedin"":""http://www.linkedin.com/pub/sam-aquillano/2/441/1b5"",
""twitter"":""www.twitter.com/samquillano"",
},
{
""name"":""Derek Cascio"",
""title"":""Co-Founder"",
""email"":"""",
""linkedin"":""www.linkedin.com/pub/derek-cascio/3/742/485"",
""twitter"":""https://twitter.com/derekcascio"",
},",http://designmuseumboston.org/wp/wp-content/themes/designmuseumboston_v2/images/dmb_logo.png,4,"Design Museum Boston is a museum like no other. It takes the concept of a museum and turns it inside out. By placing exhibitions in public spaces and hosting events in multiple venues Design Museum Boston makes design education accessible to the general public. By breaking down the barriers between designers and the public we can provide a better understanding about how the world around us is created while giving people the tools to make the world a better place themselves. Traditional museums are locked into one space and rely on people coming to them to engage in their content. We bring the museum to the people. By not having a building we keep our overhead low and stay nimble helping us create new and innovative programming faster. Moreover, our approach helps us build a community around design and education rather than a one off experience. ",Public,N/A,,Sam Aquillano,Executive Director,sam@designmuseumboston.org
6/18/2013 11:37:34,Mass Innovation Nights,"Mass Innovation Nights provides a monthly product showcase and networking event.  Every month we help launch ten new innovative products (everything from gourmet whoopie pies to underwater doggy treadmills, iPhone Apps, medical devices, enterprise software and more.)  We mobilize the local social media community to help spread the word about the cool new products they see at our events.  In the last four years, we've help to launch more than 500 new products.  Those products have collectively raised more than $600 million in funding, have launched an additional 91 products and have created more than 500 new jobs. Our social media community has generated thousands of tweets, Likes, status updates, and online video and pictures, reaching millions of potential customers, partners and backers.","100 Tradecenter, G-700",Woburn,MA,1801,2009,Marketing & Advertising,http://mass.innovationnights.com,https://www.facebook.com/pages/Mass-Innovation-Nights/71181821063,http://twitter.com/massinno,http://www.linkedin.com/company/303549,http://mass.innovationnights.com/blog,"Bobbie Carlton, bobbie@innovationnights.com ,    http://www.linkedin.com/in/bobbiecarlton/ http://twitter.com/BobbieC

Tim Stansky, tim@innovationnights.com http://www.linkedin.com/in/timstansky http://twitter.com/timstansky","{
""name"":""Bobbie Carlton"",
""title"":"""",
""email"":""bobbie@innovationnights.com"",
""linkedin"":""http://www.linkedin.com/in/bobbiecarlton"",
""twitter"":""www.twitter.com/BobbieC"",
},
{
""name"":""Tim Stansky"",
""title"":"""",
""email"":""tim@innovationnights.com"",
""linkedin"":""www.linkedin.com/in/timstansky"",
""twitter"":""https://twitter.com/timstansky"",
},",http://innovationnights.com/media-resource-files-logos,3,"Our marketing concept is that as a community we are able to reach a wide, broad and diverse audience by tapping our personal and professional networks on behalf of other local innovators and entrepreneurs.  Unlike other showcases, we are cross-industry and we court more established companies as well to launch their new products. Innovation is everywhere. We want to see cross pollination and partnering.",Private,N/A,,Bobbie Carlton,Founder,bobbie@innovationnights.com
6/18/2013 11:41:13,The Capital Network,The Capital Network is a non-profit organization that provides extensive financial education alongside an engaged community to help early-stage entrepreneurs in Boston. We strive to help entrepreneurs master the entire funding process to successfully raise seed capital for their high-growth startup. ,30 Washington St,Wellesley,MA,2481,1978,Education Management,http://www.thecapitalnetwork.org/,n/a,twitter.com/tcnupdate,http://www.linkedin.com/groups?gid=754637&mostPopular=&trk=tyah,http://www.thecapitalnetwork.org/expert-opinion/blog/,"Sam Hammar, Executive Director, @samhammar, sam@thecapitalnetwork.org
Meredith Sandiford, Marketing and Operations Manager, meredith@thecapitalnetwork.org

","{
""name"":""Sam Hammar"",
""title"":""Executive Director"",
""email"":""sam@thecapitalnetwork.org"",
""linkedin"":"""",
""twitter"":""www.twitter.com/samhammar"",
},
{
""name"":""Meredith Sandiford"",
""title"":""Marketing and Operations Manager"",
""email"":""meredith@thecapitalnetwork.org"",
""linkedin"":"""",
""twitter"":"""",
},",http://www.thecapitalnetwork.org/wp-content/uploads/2011/12/tcn-logo.png,2,"We have an engaged community of investors and experienced entrepreneurs that volunteer to educate entrepreneurs on the process of funding. In doing this, we create a community that grows companies, by enabling a conversation about financial capital and bring human capital to bear on the problem of fianancial capital.

We provide the education that creates educated entrepreneurs who can communicate and understand the process of funding which gives them the tools they need to find investors and capital.


",Private,n/a,,Meredith Sandiford,Marketing and Operations Manager,meredith@thecapitalnetwork.org
6/18/2013 11:43:05,Acorio,Acorio provides enterprise IT cloud based solutions that help transform IT organizations from order takers to strategic partners.  Our services and solutions around the ServiceNow platform enable our clients to create business agility.,260 Franklin St,Boston,MA,2110,2012,Accounting,www.acorio.com, http:/facebook.com/AcorioPower,http://twitter.com/acorio,http://www.linkedin.com/company/acorio-llc,http://www.acorio.com/blog,"CEO - Jim Lampert
VP of Strategy - Matthew Hooper @vigilantguy
VP of Professional Services - Sven Ingard
VP of Platform Solutions - Ken Michelson","{
""name"":""Jim Lampert"",
""title"":""CEO"",
""email"":"""",
""linkedin"":"""",
""twitter"":"""",
},
{
""name"":""Matthew Hooper"",
""title"":""VP of Strategy"",
""email"":"""",
""linkedin"":"""",
""twitter"":""https://twitter.com/vigilantguy"",
},
{
""name"":""Sven Ingard"",
""title"":""VP of Professional Services"",
""email"":"""",
""linkedin"":"""",
""twitter"":"""",
},
{
""name"":""Ken Michelson"",
""title"":""VP of Platform Solutions"",
""email"":"""",
""linkedin"":"""",
""twitter"":"""",
},",http://www.acorio.com/wp-content/uploads/2012/11/Official-Acorio-Logopowerup.png,23,"Acorio’s breakthrough delivery model and proven automation techniques enable us to provide efficient deployments, greater ROI, and continuous enhancements to ServiceNow customers.",Private,March 2013 +$1M,,Riki Adams,Marketing Associate,riki.adams@acorio.com
6/18/2013 12:08:38,Merchant Warehouse,"Merchant Warehouse was founded in 1998 on the principle that businesses should be able to purchase credit card machines and open merchant accounts at a reasonable cost and, at the same time, receive superior service and support. It was an aggressive position at the time, but one that led to major change in the industry.  

Today, merchants and point-of-sale developers are struggling with rapidly evolving consumer payment technologies, reward and loyalty programs and other value-add offers designed to enhance the merchant-consumer experience. From the number of mobile payment options available to reinforcing security and protecting consumer data, emerging payment technologies and related value-add programs are viewed as a source of confusion and disruption.  

With the recent launch of Genius™, Merchant Warehouse has again changed the landscape of the payment solutions industry. A Customer Engagement Platform™, Genius delivers a unified platform solution for merchants, POS developers, value added resellers (VARs) and agents that aggregates and integrates every conceivable transaction technology, payment type, and value-add program. Our vision is to revolutionize the payments solution industry by providing innovative technology solutions and transparent services to simplify and increase the flexibility and value associated with the merchant-customer payment process and experience. 
","1 Federal Street, 2nd Floor",Boston,MA,2110,1998,Business Supplies & Equipment,http://merchantwarehouse.com,https://www.facebook.com/MerchantWarehouse?fref=ts,http://www.twitter.com/MWarehouse,http://www.linkedin.com/company/39205?trk=tyah,http://merchantwarehouse.com/resources/rss,"Henry Helegeson, CEO
mwhelgeson@merchantwarehouse.com
@HHelgeson
www.linkedin.com/in/henryhelgeson

","{
""name"":""Henry Helegeson"",
""title"":""CEO"",
""email"":""mwhelgeson@merchantwarehouse.com"",
""linkedin"":""www.linkedin.com/in/henryhelgeson"",
""twitter"":""@HHelgeson"",
},",http://merchantwarehouse.com,287,"Innovation at Merchant Warehouse stems directly from CEO and co-founder Henry Helgeson. An entrepreneur who started the company in 1998 with an idea and limited resources, Henry revolutionized the payment processing industry and made credit card acceptance affordable even for smaller merchants. As the company grew in success and expanded its portfolio of offerings relative to payment processing and merchant account services, Henry remained future-focused. In mid-2011 as mobile began its accelerated adoption curve, Henry launched an internal project around new payment technologies. Originally referred to as 'Mustang', Henry established a core team, secured development and product specialists and launched the project that became Genius. 

Introduced in general availability in January, Genius represents the future in payments - a holistic solution that works for merchants of any size. An open platform delivers access and acceptance to any payment type (NFC, QR), across any wallet provider (ISIS, Google) and integrates new technologies that continue to gain consumer and merchant adoption (LevelUp). A cloud-based solution, Genius provides ultimate flexibility, security and access for merchants all with a purpose of building incremental business opportunity around an enhanced customer engagement experience.",Private,July 2012 - amount not di,,Jenn Reichenbacher,Director of Communications,jreichenbacher@merchantwarehouse.com
6/18/2013 12:09:14,ZoomTilt,"ZoomTilt is dedicated to bringing together two worlds: video creativity and data. Across all formats, advertisers, agencies, media companies and content creators need content that is loved and shared by audiences, while the vast majority lack the information and insights in order to make data-driven decisions about what video is ""most viral"" or the best for accomplishing their goals. By connecting video creativity with sophisticated software testing, we make magic happen for both content creators and audiences. ","1 Cambridge Center, 6th Floor",Cambridge,MA,2142,2012,Media Production,www.zoomtilt.com,https://www.facebook.com/ZoomTilt?fref=ts,www.twitter.com/zoomtilt,http://www.linkedin.com/company/2661452?trk=tyah,http://blog.zoomtilt.com,"Anna Callahan, Founder/CTO - anna@zoomtilt.com , @jazztpt
Chris Bolman, Founder/CMO - chris@zoomtilt.com, @chrisbolman
Amy DePaola, Brand and Community Relations Manager, amy@zoomtilt.com, @theeamydee
Bryan Ryzcek, Business Evangelist, bryan@zoomtilt.com, @bryanryzcek

","{
""name"":""Anne Callahan"",
""title"":""Founder/CTO"",
""email"":""anna@zoomtilt.com"",
""linkedin"":"""",
""twitter"":""https://twitter.com/jazztpt"",
},
{
""name"":""Chris Bolman"",
""title"":""Founder/CMO"",
""email"":""chris@zoomtilt.com"",
""linkedin"":"""",
""twitter"":""https://twitter.com/chrisbolman"",
},
{
""name"":""Amy DePaola"",
""title"":""Founder/CMO""
""email"":""amy@zoomtilt.com"",
""linkedin"":"""",
""twitter"":""https://twitter.com/theeamydee"",
},
{
""name"":""Bryan Ryzcek"",
""title"":""Business Evangelist"",
""email"":""bryan@zoomtilt.com"",
""linkedin"":"""",
""twitter"":""https://twitter.com/bryanryzcek"",
},",www.zoomtilt.com,5,"ZoomTilt is dedicated to bringing together two worlds: video creativity and data. Across all formats, advertisers, agencies, media companies and content creators need content that is loved and shared by audiences, while the vast majority lack the information and insights in order to make data-driven decisions about what video is ""most viral"" or the best for accomplishing their goals. By connecting video creativity with sophisticated software testing, we make magic happen for both content creators and audiences. 

We make sure marketing budgets see their ROI and that filmmakers get paid for their work.",Private,N/A,,Amy DePaola,Brand and Community Relations Manager,amy@zoomtilt.com
6/18/2013 12:25:44,24Hours Care,"24Hours Care: Offer Medical as well as Non-Medical Care for Elderly or People Suffering from Chronic diseases. 
   Our Compassionate professionals work with patients on a day-to-day basis to help keep Clients Safe and embracing an emerging model of Care that allows People with chronic illness remain in their homes and still receive the Medical & Social Services available in institutions.","275 Grove street, #2-400",Newton,Massachusetts,2466,12/8/2010,"Health, Wellness & Fitness",www.24HoursCare.Com,www.Facebook/24HoursCare,@24HoursCare,24HoursCare,24HoursCare.Org,"Dr Merit Cudkowicz MD, Phd, Laura Emerhi RN, Collins Emerhi President.","{
""name"":""Dr Merit Cudkowicz MD"",
""title"":""President"",
""email"":"""",
""linkedin"":"""",
""twitter"":"""",
},",24 hr logo 012613 (1).png,7,"24Hours Care: Offer Medical as well as Non-Medical Care for Elderly or People Suffering from Chronic diseases. 
   Our Compassionate professionals work with patients on a day-to-day basis to help keep Clients Safe and embracing an emerging model of Care that allows People with chronic illness remain in their homes and still receive the Medical & Social Services available in institutions.",Private,N/A,,Collins Emerhi,Sales,Office@24HoursCare.com
6/18/2013 12:31:32,Springpad,"Springpad is the award-winning free web and mobile app that helps you save anything from all your devices so you can be more organized and productive. Save ideas, notes, checklists, project tasks, photos, products, movies -- then Springpad enhances them with relevant suggestions so you can get what you need, when and where you need it.",1 Thompson Square,Charlestown,MA,2129,2008,Mobile,www.springpad.com,facebook.com/springpad,http://twitter.com/springpad,http://www.linkedin.com/company/2674699?trk=NUS_CMPY_TWIT,http://springpad.com/blog/,"Jeff Chow
CO-FOUNDER & CEO
Jeff drives company strategy and product direction. Prior to Springpad, Jeff was SVP, Product at mobile advertising pioneer, Third Screen Media (acquired by AOL) and co-founder of Britemoon (acquired by Click Squared), a leading multi-channel campaign management platform for advertisers and direct marketing agencies. Jeff holds a BS in Mechanical Engineering from MIT.

Follow Jeff at:
Twitter: http://twitter.com/jjchow
Springpad: http://springpad.com/jjchow

Jeff Janer
CO-FOUNDER & VP BIZ DEV
Jeff spearheads business development, public relations and media partnership efforts at Springpad. Jeff was most recently CMO of Third Screen Media, and has held a variety of senior executive roles at numerous companies, including Britemoon, Traverse Partners, Fidelity eBusiness, iXL, and Larry Miller Productions. Jeff holds a BA in International Relations from Brown University.

Follow Jeff on:
Twitter: http://twitter.com/jeffjaner
Springpad: http://springpad.com/jeffjaner


Brian Carr
VP Marketing
Brian leads all marketing initiatives at Springpad. He was previously CMO at the Washington Post-owned Avenue100 Media Solutions, and held marketing and product management positions at NameMedia.com, Lycos.com, AltaVista.com and start-ups such as SportsLine USA, which became CBS SportsLine. Brian graduated from Babson College and has an MBA from Kaplan University.

Follow Brian on:
Springpad: http://springpad.com/briancarr
Twitter: http://ww.Twitter.com/Brian_Carr
","{
""name"":""Jeff Chow"",
""title"":""CEO & Co-Founder""
""email"":"""",
""linkedin"":"""",
""twitter"":""http://twitter.com/jjchow"",
},
{
""name"":""Jeff Janer"",
""title"":""Co-Founder & VP Biz Dev"",
""email"":"""",
""linkedin"":"""",
""twitter"":""http://twitter.com/jeffjaner"",
},
{
""name"":""Brian Carr"",
""title"":""VP of Marketing"",
""email"":"""",
""linkedin"":"""",
""twitter"":""https://twitter.com/Brian_Carr"",
},
",http://thumbcdn.springpadit.com/9f7_2/springpad-user-data.s3.amazonaws.com/a4b/a4b73ec5de27eb315dd719da5e36fc28.jpg,16,"Why is Springpad innovative?
Today’s technology enables us to be consumers anytime, anyplace. But in our fast-paced, noisy world, digital consumers struggle to remember and keep track of the overload of important ideas, information, places, products, videos, movies, recipes, articles and trusted recommendations they come across.  Springpad is the personal assistant app that makes it easy for consumers to not only remember what’s most important to them, but also to help them get things done.

How is is faster/smarter/better than competitors?
 	Unlike apps that simply store information, Springpad continually enhances what consumers save for later with updated information and alerts so consumers can get what they need, when and where they are ready to act. It’s the everyday done better.
",Private,$4M in 2008,,Brian Carr,VP,bcarr@springpartners.com
